,CountryName,RegionName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
34756,Democratic Republic of Congo,,2020-07-30 00:00:00,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0
34757,Democratic Republic of Congo,,2020-07-31 00:00:00,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0
35532,Congo,,2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35533,Congo,,2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35534,Congo,,2020-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35535,Congo,,2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35536,Congo,,2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35537,Congo,,2020-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35538,Congo,,2020-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35539,Congo,,2020-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35540,Congo,,2020-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35541,Congo,,2020-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35542,Congo,,2020-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35543,Congo,,2020-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35544,Congo,,2020-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35545,Congo,,2020-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35546,Congo,,2020-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35547,Congo,,2020-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35548,Congo,,2020-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35549,Congo,,2020-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35550,Congo,,2020-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35551,Congo,,2020-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35552,Congo,,2020-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35553,Congo,,2020-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35554,Congo,,2020-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35555,Congo,,2020-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35556,Congo,,2020-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35557,Congo,,2020-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35558,Congo,,2020-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35559,Congo,,2020-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35560,Congo,,2020-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35561,Congo,,2020-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35562,Congo,,2020-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35563,Congo,,2020-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35564,Congo,,2020-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35565,Congo,,2020-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35566,Congo,,2020-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35567,Congo,,2020-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35568,Congo,,2020-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35569,Congo,,2020-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35570,Congo,,2020-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35571,Congo,,2020-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35572,Congo,,2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35573,Congo,,2020-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35574,Congo,,2020-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35575,Congo,,2020-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35576,Congo,,2020-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35577,Congo,,2020-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35578,Congo,,2020-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35579,Congo,,2020-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35580,Congo,,2020-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35581,Congo,,2020-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35582,Congo,,2020-02-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35583,Congo,,2020-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35584,Congo,,2020-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35585,Congo,,2020-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35586,Congo,,2020-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35587,Congo,,2020-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35588,Congo,,2020-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35589,Congo,,2020-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35590,Congo,,2020-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35591,Congo,,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35592,Congo,,2020-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35593,Congo,,2020-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35594,Congo,,2020-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35595,Congo,,2020-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35596,Congo,,2020-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35597,Congo,,2020-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35598,Congo,,2020-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35599,Congo,,2020-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35600,Congo,,2020-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35601,Congo,,2020-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35602,Congo,,2020-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35603,Congo,,2020-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35604,Congo,,2020-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35605,Congo,,2020-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
35606,Congo,,2020-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
35607,Congo,,2020-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
35608,Congo,,2020-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
35609,Congo,,2020-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
35610,Congo,,2020-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
35611,Congo,,2020-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
35612,Congo,,2020-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35613,Congo,,2020-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35614,Congo,,2020-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35615,Congo,,2020-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35616,Congo,,2020-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35617,Congo,,2020-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35618,Congo,,2020-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0
35619,Congo,,2020-03-28 00:00:00,3.0,3.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0
35620,Congo,,2020-03-29 00:00:00,3.0,3.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0
35621,Congo,,2020-03-30 00:00:00,3.0,3.0,2.0,3.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35622,Congo,,2020-03-31 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35623,Congo,,2020-04-01 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35624,Congo,,2020-04-02 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35625,Congo,,2020-04-03 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35626,Congo,,2020-04-04 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35627,Congo,,2020-04-05 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35628,Congo,,2020-04-06 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35629,Congo,,2020-04-07 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35630,Congo,,2020-04-08 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35631,Congo,,2020-04-09 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35632,Congo,,2020-04-10 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35633,Congo,,2020-04-11 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35634,Congo,,2020-04-12 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35635,Congo,,2020-04-13 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35636,Congo,,2020-04-14 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35637,Congo,,2020-04-15 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35638,Congo,,2020-04-16 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35639,Congo,,2020-04-17 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35640,Congo,,2020-04-18 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35641,Congo,,2020-04-19 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35642,Congo,,2020-04-20 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35643,Congo,,2020-04-21 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35644,Congo,,2020-04-22 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35645,Congo,,2020-04-23 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35646,Congo,,2020-04-24 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35647,Congo,,2020-04-25 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35648,Congo,,2020-04-26 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35649,Congo,,2020-04-27 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35650,Congo,,2020-04-28 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35651,Congo,,2020-04-29 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0
35652,Congo,,2020-04-30 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35653,Congo,,2020-05-01 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35654,Congo,,2020-05-02 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35655,Congo,,2020-05-03 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35656,Congo,,2020-05-04 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35657,Congo,,2020-05-05 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35658,Congo,,2020-05-06 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35659,Congo,,2020-05-07 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35660,Congo,,2020-05-08 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35661,Congo,,2020-05-09 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35662,Congo,,2020-05-10 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35663,Congo,,2020-05-11 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35664,Congo,,2020-05-12 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35665,Congo,,2020-05-13 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35666,Congo,,2020-05-14 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35667,Congo,,2020-05-15 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35668,Congo,,2020-05-16 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35669,Congo,,2020-05-17 00:00:00,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
35670,Congo,,2020-05-18 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35671,Congo,,2020-05-19 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35672,Congo,,2020-05-20 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35673,Congo,,2020-05-21 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35674,Congo,,2020-05-22 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35675,Congo,,2020-05-23 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35676,Congo,,2020-05-24 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35677,Congo,,2020-05-25 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35678,Congo,,2020-05-26 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35679,Congo,,2020-05-27 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35680,Congo,,2020-05-28 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35681,Congo,,2020-05-29 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35682,Congo,,2020-05-30 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35683,Congo,,2020-05-31 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35684,Congo,,2020-06-01 00:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35685,Congo,,2020-06-02 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35686,Congo,,2020-06-03 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35687,Congo,,2020-06-04 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35688,Congo,,2020-06-05 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35689,Congo,,2020-06-06 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35690,Congo,,2020-06-07 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35691,Congo,,2020-06-08 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35692,Congo,,2020-06-09 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35693,Congo,,2020-06-10 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35694,Congo,,2020-06-11 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35695,Congo,,2020-06-12 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35696,Congo,,2020-06-13 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35697,Congo,,2020-06-14 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35698,Congo,,2020-06-15 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35699,Congo,,2020-06-16 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35700,Congo,,2020-06-17 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35701,Congo,,2020-06-18 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35702,Congo,,2020-06-19 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35703,Congo,,2020-06-20 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35704,Congo,,2020-06-21 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35705,Congo,,2020-06-22 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35706,Congo,,2020-06-23 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35707,Congo,,2020-06-24 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35708,Congo,,2020-06-25 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35709,Congo,,2020-06-26 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35710,Congo,,2020-06-27 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35711,Congo,,2020-06-28 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35712,Congo,,2020-06-29 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35713,Congo,,2020-06-30 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35714,Congo,,2020-07-01 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35715,Congo,,2020-07-02 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35716,Congo,,2020-07-03 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35717,Congo,,2020-07-04 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35718,Congo,,2020-07-05 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35719,Congo,,2020-07-06 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35720,Congo,,2020-07-07 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35721,Congo,,2020-07-08 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35722,Congo,,2020-07-09 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35723,Congo,,2020-07-10 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35724,Congo,,2020-07-11 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35725,Congo,,2020-07-12 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35726,Congo,,2020-07-13 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35727,Congo,,2020-07-14 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35728,Congo,,2020-07-15 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
35729,Congo,,2020-07-16 00:00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0
